case_id,model_profile,mechanism,family,context_records,seed,split,purpose,attempt_id,arm,pair_index,concurrency,request_id,table_sha256,table_index,within_table_position,first_query_of_table,observed,status,correct,expected,output,output_token_ids,input_token_ids_sha256,input_tokens,native_reused_tokens,native_new_tokens,native_prompt_ms,native_generation_ms,generated_tokens,client_end_to_end_ns,client_queue_before_dispatch_ns,native_request_proxy_ns,client_ttft_ns,original_prompt_characters,original_prompt_sha256,transformed_prompt_characters,intervention_duration_ns,intervention_decision
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r059,ce463ecae5f51b8506fc3a430b267bad026cb4a2f4a1a80ab72faeb6f40b2987,7,3,False,True,SUCCEEDED,True,CROQS,CROQS,"[34, 1285, 70810, 151645]",1147b0696cdd1766869a31e90226792bdf2cd8b96a317c0b1a0f4dc501f0bddf,280,268,12,1040.42,1897.921,4,304739881411,301781582841,2958298570,302854025823,643,cf9afe3d8e7f96e604fbd45a7d53f743e82e22baaa2c690a25a00970015b4c13,643,10440,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r060,ce463ecae5f51b8506fc3a430b267bad026cb4a2f4a1a80ab72faeb6f40b2987,7,4,False,True,SUCCEEDED,False,CEZML,EZML,"[36, 57, 2668, 151645]",a306f95a342d6af32cfacee597fecc28397a1bfbec8f993a48bf7263f04660e5,280,268,12,1044.705,1888.665,4,307747273569,304789756532,2957517037,305870068880,643,f442d5bb1c8552ed47d76cea879e13cdc025631a06f0167c1d34145c9b4c8b2d,643,10710,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r061,ce463ecae5f51b8506fc3a430b267bad026cb4a2f4a1a80ab72faeb6f40b2987,7,5,False,True,SUCCEEDED,True,CRHIR,CRHIR,"[8973, 39708, 151645]",bcdfade3666164a47bec13c3c5d7abd2a4dfb518d00057378744ceefb6429ca7,280,268,12,1039.653,1292.064,3,310149224962,307801791956,2347433006,308866414563,643,c28dc826c8367b92c76e12a86f0e893eb4a7e49b3120100d18d6f1abfb1c9288,643,10830,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r062,ce463ecae5f51b8506fc3a430b267bad026cb4a2f4a1a80ab72faeb6f40b2987,7,6,False,True,SUCCEEDED,True,CGLQI,CGLQI,"[34, 3825, 48, 40, 151645]",ee53f15fed34ae1e6ed6607769cb524c33ebf8dbb03dae828439fab2f948f4df,280,268,12,1037.08,2537.602,5,314363607131,310770599922,3593007209,311838100020,643,76a7a247456e607735e44257db3808465471c26a07434d5d1cd66802329fefd1,643,11211,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r063,ce463ecae5f51b8506fc3a430b267bad026cb4a2f4a1a80ab72faeb6f40b2987,7,7,False,True,SUCCEEDED,False,CRBJR,RBJR,"[49, 14978, 49, 151645]",3d5e5d4a44fa22a1e40b7d85a823ed1110db3c42a2360c8a59d0fd544bc0c316,280,268,12,1041.829,1887.412,4,317762786076,314805153723,2957632353,315879027026,643,42256bc662484a2f8c12e715541c813b1acbc728a054bd8a3275ba5666f00a9d,643,11041,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r064,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,0,True,True,SUCCEEDED,False,CKWQP,K,"[42, 151645]",409f0e95a59c88d5c77134fb306478fd84fff114d5a8f88715f9750957559abe,278,70,208,15830.821,651.658,2,334328233101,317822387698,16505845403,333687697734,643,022dab25a87e4d8182adcd811fcc2c282898a5d5b5dbe26b2f6b76b45ca28260,643,10549,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r065,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,1,False,True,SUCCEEDED,True,CUEIE,CUEIE,"[34, 2230, 5371, 151645]",a5cf22e173487541d3d9cd89d2a0db3446d3a1aa94079fc26e5e38d55a5a590a,280,267,13,1121.448,1887.829,4,337881892017,334848388455,3033503562,335992394064,643,e0c169e480aa663f4c84029ba059f859461f9adc71ba6023c80a1b615d26ceaf,643,10700,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r066,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,2,False,True,SUCCEEDED,True,CRYRU,CRYRU,"[8973, 56, 36003, 151645]",358f1cda728164ff236872ed4c7433b01d6f1e69e7c85a0e359eae965c613606,280,268,12,1042.369,1886.897,4,340852076553,337898804152,2953272401,338965833154,643,60b9088e6e08f62247d2f06f28246eb936c351a0b4e48c58348e953aa815a9d7,643,10449,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r067,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,3,False,True,SUCCEEDED,False,CYVDC,YVDC,"[56, 53, 5626, 151645]",0b6d82ff4cd2bcfc76e305fa0262c854b203e04b341a4cf12b9ea161edf72790,279,267,12,1040.937,1898.53,4,343841213038,340877576390,2963636648,341939156868,643,1c723ed5b0e7d5a961b24b0c42f59c2b787a17a8db4f9fa41044cd174f7ebf66,643,10770,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r068,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,4,False,True,SUCCEEDED,False,CLZEF,LZEF,"[43, 57, 14884, 151645]",a3948e2a02211aaade9c916a0bf658bf7044f2a300b809f57f5f9d0eb46506da,279,267,12,1051.999,1885.624,4,346843194813,343881457197,2961737616,344948398005,643,6653be220686e1ebf24c1ddbe94ab9d577626c9047466954209646505fe07e58,643,10570,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r069,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,5,False,True,SUCCEEDED,True,CGUYW,CGUYW,"[8798, 31301, 54, 151645]",e0d2a692110b2209c231118c4ff948c3acbee63bc7ac374d251aa531982ead9d,279,267,12,1040.302,1888.982,4,349837703900,346890094811,2947609089,347960465719,643,08e2ac5453e0d64533b6918fb173705e59e12b031be698b6ff9ac5652ab99312,643,14416,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r070,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,6,False,True,SUCCEEDED,True,CGQBF,CGQBF,"[8798, 48, 19883, 151645]",d250cda8fed65e3a9b32fc999c159dec87711b38cccba114d6994cd248900ec9,279,267,12,1039.336,1886.381,4,352832717675,349882935445,2949782230,350954233326,643,c0e924fda9771bec5fd5a725e7faa08a11eeed616f75782c8782b9fff869cb7f,643,10570,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r071,56d9cfb76db81890e3f27be0447bd2a04a2fcdf8ac5ea1dc287b177c12fc4fcc,8,7,False,True,SUCCEEDED,True,CYAND,CYAND,"[34525, 3976, 151645]",249385953ea122c49c081ac36255108536304618158f6424d537bcf17ab97b7c,279,267,12,1039.767,1283.905,3,355246125886,352899186008,2346939878,353960370901,643,070fa72212066672e37b047b431f2bbbe08893cd08282b48e9189d5045f26841,643,10540,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r072,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,0,True,True,SUCCEEDED,True,CZRYR,CZRYR,"[34, 57, 11242, 49, 151645]",d91b46b08532011c04e464e5497e417c11d7371003f382dd84eb1e6959b1f3bd,277,70,207,15597.172,2514.16,5,374009027842,355874471502,18134556340,371504697925,643,8c62b6a1214c115701729666f0edd2d62ba484c3ae1036feaaf5b71949c8c2fe,643,10840,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r073,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,1,False,True,SUCCEEDED,False,CSOMH,SOMH,"[50, 1898, 39, 151645]",0ce241b9e2467e90229e3782f508734155c213f395842a1364d76c368eba52aa,277,265,12,1041.104,1910.838,4,377003357523,374028263475,2975094048,375093235706,643,6eda43ed70ef5f5306de23efb983e3a57fad07553a43758580b2e1d820a156fb,643,10680,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r074,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,2,False,True,SUCCEEDED,True,CJFCT,CJFCT,"[34, 41, 37, 1162, 151645]",91675d7bfd6d2d2ca3ed33c12e0ebdb661b4f83230dc3a757fcbaddec7047cf1,277,265,12,1041.606,2543.304,5,380629301569,377020180569,3609121000,378087442628,643,a7a130a3d07333c5ef62caee8d55e7530bdccd5f4853fd1cfcd836739244a6de,643,10449,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r075,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,3,False,True,SUCCEEDED,False,CKROV,KROV,"[42, 1285, 53, 151645]",ef7f570ab48850f39c3ea2cb30f6f57855936394fb4284093fd0604e6de222a0,278,265,13,1109.121,1886.767,4,383987241887,380967357291,3019884596,382106424788,643,fa891a3ea2ad037ae6effe67c0da4e623811fb8dc55a8f211faf3c93a5830c3e,643,10520,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r076,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,4,False,True,SUCCEEDED,True,CTFPK,CTFPK,"[1162, 11698, 42, 151645]",5ba9b3fcff2fcfe9849e27808abe5af1901e4e5fccb558aaf76dbc33428b7842,277,265,12,1039.934,1884.404,4,386949255239,384001684827,2947570412,385067385372,643,aff1bcd8ae83f96df4aa03f53d09f586983480dc38f2e7bab8a927efe9eee2f0,643,10450,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r077,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,5,False,True,SUCCEEDED,True,CQUFR,CQUFR,"[34, 5757, 10504, 151645]",834c41b0d7885b7f4f254645822cd7b04d5ad15b40b812d4d1d9d3a6fd8ffec3,277,265,12,1040.465,1898.251,4,389957172319,386997645911,2959526408,388068835014,643,5847c4364350cd9b84407cb8e3459e70ead8d0b108d145425627b2ee1b8389a7,643,10369,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r078,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,6,False,True,SUCCEEDED,True,CVDZC,CVDZC,"[34, 12474, 57, 34, 151645]",ebb9af117685fc7377e1e2d6453e7f9bca1aff0991619ab2051bc1784f4aa48a,277,265,12,1043.135,2529.151,5,393619044259,390023479681,3595564578,391086494071,643,43a6cddf188ff7fe2d66ccaa7211b642c551863a4057ccfd49715751375179ea,643,13284,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r079,7dfce28e2c90ec4cf02b6faa00cc10bfbe877bc0128c2dc426154a4072defced,9,7,False,True,SUCCEEDED,True,CUBFP,CUBFP,"[34, 4493, 11698, 151645]",4e20f340e5453c9368b5a5b5f6949a6b61ada9e0cb19d85ec412f00d847b1f00,276,265,11,969.371,1887.956,4,396877692203,393996314279,2881377924,394980376221,643,0cfccf528bcfc1388bbb7076cac955b09eda05c74e8fd2554942c21417baa143,643,11171,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r080,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,0,True,True,SUCCEEDED,True,CHQWC,CHQWC,"[2149, 48, 25459, 151645]",6837dc6ffb0b4b32f971d213007dacd541f14b547e20a7bd93317212c29bf48e,273,70,203,15278.402,1901.063,4,414236184056,397025147296,17211036760,412363103614,643,3262c68f725a417aa60f30ce113b0c9637517111cf0aa9148e6b8f9e11eff702,643,11210,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r081,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,1,False,True,SUCCEEDED,True,CXGMH,CXGMH,"[65240, 20637, 39, 151645]",4a7859cb49bef99db243281c899ee69966e84218000bd13b824c1523bc0952c2,273,262,11,967.647,1886.715,4,417914689199,415036202181,2878487018,416024546547,643,b6ce6e55cc167f869b6c7ae1285e8fb21d0ac636508ac0740115fd1da74ee513,643,11021,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r082,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,2,False,True,SUCCEEDED,True,CUWVD,CUWVD,"[16799, 54, 12474, 151645]",dc2b0e3264cf8aa6fbcf7b9cf1d345054b1431f3a0dd989e1c56ffcdceb49d41,273,261,12,1037.252,1915.618,4,421055456952,418084305836,2971151116,419142747713,643,d62896ccff8bd983dfe16a39657e1023dc8686c660258112e22b6d10b3c4046b,643,11040,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r083,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,3,False,True,SUCCEEDED,False,CPUEI,PUEI,"[47, 2230, 40, 151645]",8c7be66853170046201fc2b4a5bc36da14cc2801b4515dda5efa22f4044aaaad,273,261,12,1046.082,1886.242,4,424074087435,421118474906,2955612529,422184830490,643,3f6a3e63f13c0e47a90d1842db005e20859d06cc0b15c49fb64bc7b4f444ff3e,643,14808,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r084,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,4,False,True,SUCCEEDED,True,CCTRS,CCTRS,"[34, 1162, 11451, 151645]",713ae791746711821f04af83009fdabc75761761acf9d9c871394e38fe5ac808,272,261,11,970.682,1888.041,4,426996399044,424113622298,2882776746,425105418373,643,ccad43365038de58dc3784a8b0bcbc7a7d881964539441b9025ae549ef69ee7b,643,10249,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r085,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,5,False,True,SUCCEEDED,True,CBKDF,CBKDF,"[12979, 42, 5262, 151645]",b8cd6957f9f4de626e2506ec1e427e7f092a90abf7c635dc077b6fcdffadec85,272,261,11,970.03,1889.034,4,429982525058,427109728232,2872796826,428102347919,643,6c65ef9e03dde530e4aea54df16488642fcb46f462fc333a76d92ec59f13de96,643,10981,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r086,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,6,False,True,SUCCEEDED,False,CGNXX,G,"[38, 151645]",c14951523b353ba524c9be9285a80809eb7a546e6f286cf7f5cc26afa2992544,273,261,12,1037.018,636.422,2,431826289631,430128605725,1697683906,431187416738,643,c903982b4515cb8b049680c88538080382d8cdeb37145f16b056df5cb50b2b22,643,10480,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r087,b74e2f13ac0461af186d9e3d4ae5ae77a0a95f703d5ec928740df1bab8cf56d3,10,7,False,True,SUCCEEDED,True,CACBD,CACBD,"[34, 1706, 9548, 151645]",3ba2cbd656e764f528a8be5ca65f3683adfb88febcd75f1949373856eea320b9,273,261,12,1044.371,1887.654,4,435085651924,432130198631,2955453293,433207026811,643,421cc322f0bd466b4df0de195cdc7098256cd61239e34abb8666e96d43f11e35,643,10670,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r088,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,0,True,True,SUCCEEDED,False,CGYZA,GYZA,"[38, 40209, 32, 151645]",68cba7f739882086a0d66661e0cb53cdd2f0f219ecdc58566c8951f051bc3d31,283,70,213,16072.413,1931.91,4,453153770741,435137813098,18015957643,451231823662,643,da3e53c1b56b1746f9ea52ee37028aec9f3c906a27ee7a2205861c9d266b666e,643,10489,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r089,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,1,False,True,SUCCEEDED,True,CZAFG,CZAFG,"[34, 57, 8276, 38, 151645]",30a51960c9a23ab8eb433a4b39090bdfadb131c90fd8be099e9661a387db8a85,283,272,11,976.806,2537.879,5,456742402346,453207758763,3534643583,454215144901,643,86e96deb390bd54c02133c345e68f8ef3983aff0c66cbfdb67fdc818e11b0de8,643,10440,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r090,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,2,False,True,SUCCEEDED,False,CKOZB,K,"[42, 151645]",190b6945a6cf01a7cd0bddcbde89ad821165c11a3a338c1d4039c396c4566248,283,271,12,1038.476,628.698,2,458856025526,457163905867,1692119659,458228305654,643,eaeb8c0c0208e17fdd37e5f829cf69debe77f705e7bfa27105e7eb0fd55bbf2a,643,10439,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r091,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,3,False,True,SUCCEEDED,False,CCWDX,CWWDX,"[34, 18985, 16591, 151645]",741760660a63c109dcce2eccde80bed1fd4236039f5c53056f8bb7b88c10a362,283,271,12,1038.577,2095.008,4,462336217205,459181801973,3154415232,460242448730,643,9b69c294c25c70a3b1799af15430fb066882c6fac05732991509ccddbc308854,643,10440,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r092,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,4,False,True,SUCCEEDED,True,CEMGY,CEMGY,"[2104, 31939, 56, 151645]",d7500fe34c3673b05039b7902bb0ef41bacf563c2d5618581a3f166e5ced75fc,283,271,12,1078.193,1937.603,4,466238125953,463198888347,3039237606,464299485519,643,ad966d08b0a2b9d052ceaffa27cbe8c21fec3ecf4a012c573fd9f26fd6477829,643,10389,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r093,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,5,False,True,SUCCEEDED,False,COFPW,OFPW,"[46, 11698, 54, 151645]",3e68c52e7813a8e6b60049a28fe9bde7205b2e884493c91259e58cbc5d019cee,283,271,12,1052.043,1927.587,4,469260486503,466255915025,3004571478,467340718396,643,04e1eb5f59508c213feae9ea30c80a6830fe6b715644095295f239c2de8f0d3b,643,10470,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r094,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,6,False,True,SUCCEEDED,False,CIKRZ,I KRZ,"[40, 65169, 57, 151645]",4639cbba9d6a9cf5407134f2221221af60497f681e617740abaaec2e931e79b6,284,271,13,1112.547,1900.06,4,472312492534,469277531652,3034960882,470417242134,643,9319c8be6d5d4f2f609cca268ebdf943a34139b16839ad21a1fb96766d564e2d,643,10990,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r095,5a349e401fff133aa08cf08ac9effdaaf2656297fb7ec4f69fd66df1d01f4756,11,7,False,True,SUCCEEDED,False,CJPLA,JPLA,"[41, 2916, 32, 151645]",d7fd413e5dab3230795d6dcba50b20d7660ee93b91325bd7a96256827a7ba130,283,271,12,1038.947,1886.91,4,475280224411,472331102182,2949122229,473395392566,643,897bce8c658aa021279767a1f8d5b01a9452732fcededadf73c1c0138cac3a60,643,10419,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r096,edefefb0bcf5d7dd4f9b5205bc5c43ac53d77498099c84e68441a5f68437daf8,12,0,True,True,SUCCEEDED,False,CMJJQ,MJJQ,"[44, 63391, 48, 151645]",b090940acbdd3c4c0afe5bb6d26b9128ba15060e64d17c5d2bfcf7fda6df5b8d,275,70,205,15623.358,1917.562,4,492862110420,475297066823,17565043597,490955323966,643,8490d794a6f3139ba6d5c147946d566a7ba77063919a2b668f4c103bbe2cf774,643,10570,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r097,edefefb0bcf5d7dd4f9b5205bc5c43ac53d77498099c84e68441a5f68437daf8,12,1,False,True,SUCCEEDED,True,CJPES,CJPES,"[34, 27188, 1570, 151645]",a5e75150e18ac8810b9783684bd963fdc23192c588aa4a1b845515b557489813,276,263,13,1109.899,1891.024,4,496277227020,493252855891,3024371129,494384436023,643,3c0a0954c2cd75f07adeb3c7c6af445ebe68f1eed106b4de228d0472582ce8eb,643,10589,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r098,edefefb0bcf5d7dd4f9b5205bc5c43ac53d77498099c84e68441a5f68437daf8,12,2,False,True,SUCCEEDED,False,CPARE,PARE,"[47, 4477, 151645]",ba1db44cf81e2331ce4022c1adeca838803f24716f49dadcdf3a23d4307891f5,276,263,13,1110.91,1259.411,3,498690991172,496298093766,2392897406,497440055024,643,871444be0a27224b81fce5ab17fcbfafcedf9dcd78f83a958332e2978348b608,643,10499,IDENTITY
h3-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-b1eb4accdeed479badc300606ce025bc,baseline,0,1,r099,edefefb0bcf5d7dd4f9b5205bc5c43ac53d77498099c84e68441a5f68437daf8,12,3,False,True,SUCCEEDED,True,CYFGU,CYFGU,"[34525, 12001, 52, 151645]",a233fc94f4832a365911c759991795e958c6a36498fa90f08952ea75b52a945a,275,263,12,1036.695,1914.204,4,502243840954,499269449071,2974391883,500331400655,643,7258bb07ac93fc7da8dffe7209595f08c293479ad9235ad55bb1fd9beb52b32d,643,10179,IDENTITY
